Date,Month,Year,Country,Product,Revenue,MarketingSpend,NewCustomers,ChurnRate,NPS
18/11/2023,November,2023,Germany,Enterprise,1290,27,0,4.51,61
19/11/2023,November,2023,Germany,Enterprise,1103,23,0,3.82,60
20/11/2023,November,2023,Germany,Enterprise,1795,38,1,4.03,63
21/11/2023,November,2023,Germany,Enterprise,296,6,0,4.42,64
22/11/2023,November,2023,Germany,Enterprise,404,8,0,4.63,66
23/11/2023,November,2023,Germany,Enterprise,425,9,0,4.32,69
24/11/2023,November,2023,Germany,Enterprise,1905,40,1,3.96,68
25/11/2023,November,2023,Germany,Enterprise,1518,32,1,4.16,68
26/11/2023,November,2023,Germany,Enterprise,1486,31,1,3.94,70
27/11/2023,November,2023,Germany,Enterprise,1836,38,1,4.21,65
28/11/2023,November,2023,Germany,Enterprise,2043,43,1,4.06,60
29/11/2023,November,2023,Germany,Enterprise,2,0,0,4.21,60
30/11/2023,November,2023,Germany,Enterprise,959,21,1,3.98,63
01/12/2023,December,2023,Spain,Basic,2446,253,3,1.55,74
02/12/2023,December,2023,Spain,Basic,132,14,0,1.83,77
03/12/2023,December,2023,Spain,Basic,136,14,0,1.53,75
04/12/2023,December,2023,Spain,Basic,585,60,1,2.06,81
05/12/2023,December,2023,Spain,Basic,821,85,1,2.02,74
06/12/2023,December,2023,Spain,Basic,32,3,0,1.23,75
07/12/2023,December,2023,Spain,Basic,157,16,0,1.83,82
08/12/2023,December,2023,Spain,Basic,136,14,0,1.26,75
09/12/2023,December,2023,Spain,Basic,70,7,0,1.38,79
10/12/2023,December,2023,Spain,Basic,92,9,0,1.76,75
11/12/2023,December,2023,Spain,Basic,32,3,0,1.57,79
12/12/2023,December,2023,Spain,Basic,17,2,0,1.78,81
13/12/2023,December,2023,Spain,Basic,74,8,0,1.8,75
14/12/2023,December,2023,Spain,Basic,64,7,0,1.71,80
15/12/2023,December,2023,Spain,Basic,138,14,0,1.43,82
16/12/2023,December,2023,Spain,Basic,801,83,1,1.28,77
17/12/2023,December,2023,Spain,Basic,28,3,0,1.34,77
18/12/2023,December,2023,Spain,Basic,638,66,1,1.27,78
19/12/2023,December,2023,Spain,Basic,80,8,0,1.74,77
20/12/2023,December,2023,Spain,Basic,251,26,0,1.85,74
21/12/2023,December,2023,Spain,Basic,7,1,0,1.66,75
22/12/2023,December,2023,Spain,Basic,19,2,0,1.3,75
23/12/2023,December,2023,Spain,Basic,524,54,1,1.48,80
24/12/2023,December,2023,Spain,Basic,211,22,0,1.54,75
25/12/2023,December,2023,Spain,Basic,78,8,0,1.12,76
26/12/2023,December,2023,Spain,Basic,708,73,1,1.77,78
27/12/2023,December,2023,Spain,Basic,736,76,1,1.3,73
28/12/2023,December,2023,Spain,Basic,702,73,1,1.21,75
29/12/2023,December,2023,Spain,Basic,17,2,0,1.93,78
30/12/2023,December,2023,Spain,Basic,847,88,1,1.26,82
31/12/2023,December,2023,Spain,Basic,73,7,-1,1.31,82
01/12/2023,December,2023,Spain,Pro,1154,59,1,1.32,39
02/12/2023,December,2023,Spain,Pro,506,26,0,1.45,33
03/12/2023,December,2023,Spain,Pro,44,2,0,1.54,35
04/12/2023,December,2023,Spain,Pro,730,38,1,1.18,37
05/12/2023,December,2023,Spain,Pro,114,6,0,1.31,39
06/12/2023,December,2023,Spain,Pro,115,6,0,0.63,39
07/12/2023,December,2023,Spain,Pro,630,32,0,1.44,36
08/12/2023,December,2023,Spain,Pro,84,4,0,1.27,41
09/12/2023,December,2023,Spain,Pro,69,4,0,0.95,41
10/12/2023,December,2023,Spain,Pro,56,3,0,0.75,39
11/12/2023,December,2023,Spain,Pro,324,17,0,0.92,34
12/12/2023,December,2023,Spain,Pro,295,15,0,0.8,34
13/12/2023,December,2023,Spain,Pro,57,3,0,1.55,41
14/12/2023,December,2023,Spain,Pro,863,44,1,1.5,33
15/12/2023,December,2023,Spain,Pro,269,14,0,1.33,32
16/12/2023,December,2023,Spain,Pro,359,18,0,0.81,35
17/12/2023,December,2023,Spain,Pro,540,28,0,1.55,35
18/12/2023,December,2023,Spain,Pro,2105,108,1,1.6,36
19/12/2023,December,2023,Spain,Pro,372,19,0,1.31,37
20/12/2023,December,2023,Spain,Pro,41,2,0,1.19,35
21/12/2023,December,2023,Spain,Pro,1148,59,1,1.44,36
22/12/2023,December,2023,Spain,Pro,1615,83,1,1.0,36
23/12/2023,December,2023,Spain,Pro,765,39,1,1.16,39
24/12/2023,December,2023,Spain,Pro,597,31,0,0.88,34
25/12/2023,December,2023,Spain,Pro,135,7,0,1.26,33
26/12/2023,December,2023,Spain,Pro,155,8,0,0.75,33
27/12/2023,December,2023,Spain,Pro,372,19,0,1.16,42
28/12/2023,December,2023,Spain,Pro,1288,66,1,1.59,40
29/12/2023,December,2023,Spain,Pro,210,11,0,1.47,32
30/12/2023,December,2023,Spain,Pro,466,24,0,0.76,38
31/12/2023,December,2023,Spain,Pro,71,5,3,1.49,35
01/12/2023,December,2023,Spain,Enterprise,2327,43,3,1.78,68
02/12/2023,December,2023,Spain,Enterprise,1261,23,2,0.92,75
03/12/2023,December,2023,Spain,Enterprise,681,13,1,1.06,73
04/12/2023,December,2023,Spain,Enterprise,2728,50,3,1.29,68
05/12/2023,December,2023,Spain,Enterprise,2102,39,3,1.07,69
06/12/2023,December,2023,Spain,Enterprise,474,9,1,1.79,70
07/12/2023,December,2023,Spain,Enterprise,3675,68,5,1.36,76
08/12/2023,December,2023,Spain,Enterprise,653,12,1,1.26,67
09/12/2023,December,2023,Spain,Enterprise,1425,26,2,1.07,73
10/12/2023,December,2023,Spain,Enterprise,268,5,0,1.81,74
11/12/2023,December,2023,Spain,Enterprise,1530,28,2,1.16,72
12/12/2023,December,2023,Spain,Enterprise,2127,39,3,1.11,75
13/12/2023,December,2023,Spain,Enterprise,56,1,0,1.32,75
14/12/2023,December,2023,Spain,Enterprise,331,6,0,1.73,74
15/12/2023,December,2023,Spain,Enterprise,1974,37,2,1.23,74
16/12/2023,December,2023,Spain,Enterprise,177,3,0,0.87,73
17/12/2023,December,2023,Spain,Enterprise,991,18,1,0.93,72
18/12/2023,December,2023,Spain,Enterprise,13,0,0,1.09,75
19/12/2023,December,2023,Spain,Enterprise,1318,24,2,0.98,69
20/12/2023,December,2023,Spain,Enterprise,1467,27,2,1.15,67
21/12/2023,December,2023,Spain,Enterprise,75,1,0,1.32,73
22/12/2023,December,2023,Spain,Enterprise,1194,22,2,1.7,75
23/12/2023,December,2023,Spain,Enterprise,2640,49,3,0.82,74
24/12/2023,December,2023,Spain,Enterprise,166,3,0,1.57,70
25/12/2023,December,2023,Spain,Enterprise,1679,31,2,1.7,67
26/12/2023,December,2023,Spain,Enterprise,400,7,1,1.17,69
27/12/2023,December,2023,Spain,Enterprise,374,7,0,0.89,68
28/12/2023,December,2023,Spain,Enterprise,512,9,1,1.07,70
29/12/2023,December,2023,Spain,Enterprise,4931,91,6,1.65,71
30/12/2023,December,2023,Spain,Enterprise,1252,23,2,1.34,70
31/12/2023,December,2023,Spain,Enterprise,43,5,-1,1.63,73
01/12/2023,December,2023,USA,Basic,34,9,0,4.16,39
02/12/2023,December,2023,USA,Basic,53,15,1,4.89,34
03/12/2023,December,2023,USA,Basic,57,16,1,4.78,38
04/12/2023,December,2023,USA,Basic,137,38,2,4.22,41
05/12/2023,December,2023,USA,Basic,197,55,2,4.23,36
06/12/2023,December,2023,USA,Basic,343,95,4,4.76,42
07/12/2023,December,2023,USA,Basic,164,45,2,4.61,44
08/12/2023,December,2023,USA,Basic,5,1,0,4.68,41
09/12/2023,December,2023,USA,Basic,64,18,1,4.85,44
10/12/2023,December,2023,USA,Basic,45,13,1,4.35,43
11/12/2023,December,2023,USA,Basic,111,31,1,4.17,44
12/12/2023,December,2023,USA,Basic,16,4,0,4.72,44
13/12/2023,December,2023,USA,Basic,198,55,2,4.05,38
14/12/2023,December,2023,USA,Basic,4,1,0,4.09,34
15/12/2023,December,2023,USA,Basic,59,16,1,4.32,42
16/12/2023,December,2023,USA,Basic,126,35,1,4.05,35
17/12/2023,December,2023,USA,Basic,41,11,0,4.54,37
18/12/2023,December,2023,USA,Basic,31,9,0,4.3,34
19/12/2023,December,2023,USA,Basic,173,48,2,4.05,37
20/12/2023,December,2023,USA,Basic,49,14,1,4.91,41
21/12/2023,December,2023,USA,Basic,257,71,3,4.93,41
22/12/2023,December,2023,USA,Basic,308,85,4,4.66,43
23/12/2023,December,2023,USA,Basic,214,59,2,4.88,43
24/12/2023,December,2023,USA,Basic,23,6,0,4.1,39
25/12/2023,December,2023,USA,Basic,164,45,2,4.32,37
26/12/2023,December,2023,USA,Basic,51,14,1,4.93,41
27/12/2023,December,2023,USA,Basic,6,2,0,4.52,43
28/12/2023,December,2023,USA,Basic,282,78,3,4.65,35
29/12/2023,December,2023,USA,Basic,75,21,1,4.32,42
30/12/2023,December,2023,USA,Basic,119,33,1,4.66,43
31/12/2023,December,2023,USA,Basic,101,27,1,4.84,37
01/12/2023,December,2023,USA,Pro,52,4,0,1.41,45
02/12/2023,December,2023,USA,Pro,1250,95,3,2.23,53
03/12/2023,December,2023,USA,Pro,278,21,1,2.0,49
04/12/2023,December,2023,USA,Pro,73,6,0,1.81,44
05/12/2023,December,2023,USA,Pro,717,55,2,2.36,53
06/12/2023,December,2023,USA,Pro,21,2,0,1.74,45
07/12/2023,December,2023,USA,Pro,1175,89,3,1.87,48
08/12/2023,December,2023,USA,Pro,1724,131,5,1.84,45
09/12/2023,December,2023,USA,Pro,423,32,1,2.35,54
10/12/2023,December,2023,USA,Pro,275,21,1,1.87,50
11/12/2023,December,2023,USA,Pro,131,10,0,1.39,51
12/12/2023,December,2023,USA,Pro,692,53,2,1.59,52
13/12/2023,December,2023,USA,Pro,260,20,1,1.78,51
14/12/2023,December,2023,USA,Pro,229,17,1,1.54,54
15/12/2023,December,2023,USA,Pro,966,73,3,2.0,44
16/12/2023,December,2023,USA,Pro,566,43,2,2.23,50
17/12/2023,December,2023,USA,Pro,16,1,0,1.52,49
18/12/2023,December,2023,USA,Pro,618,47,2,2.22,44
19/12/2023,December,2023,USA,Pro,452,34,1,2.15,50
20/12/2023,December,2023,USA,Pro,95,7,0,2.18,51
21/12/2023,December,2023,USA,Pro,152,12,0,2.12,52
22/12/2023,December,2023,USA,Pro,279,21,1,1.51,48
23/12/2023,December,2023,USA,Pro,405,31,1,2.27,53
24/12/2023,December,2023,USA,Pro,1144,87,3,2.13,53
25/12/2023,December,2023,USA,Pro,224,17,1,1.44,50
26/12/2023,December,2023,USA,Pro,341,26,1,2.18,48
27/12/2023,December,2023,USA,Pro,219,17,1,2.13,47
28/12/2023,December,2023,USA,Pro,4,0,0,1.59,53
29/12/2023,December,2023,USA,Pro,5,0,0,2.33,46
30/12/2023,December,2023,USA,Pro,542,41,1,2.35,47
31/12/2023,December,2023,USA,Pro,1599,123,4,2.14,54
01/12/2023,December,2023,USA,Enterprise,1511,44,2,4.76,55
02/12/2023,December,2023,USA,Enterprise,190,6,0,4.95,53
03/12/2023,December,2023,USA,Enterprise,1460,43,2,4.7,61
04/12/2023,December,2023,USA,Enterprise,1240,36,1,5.2,52
05/12/2023,December,2023,USA,Enterprise,4929,145,6,4.69,54
06/12/2023,December,2023,USA,Enterprise,228,7,0,4.36,61
07/12/2023,December,2023,USA,Enterprise,2396,70,3,4.23,57
08/12/2023,December,2023,USA,Enterprise,431,13,0,4.64,54
09/12/2023,December,2023,USA,Enterprise,381,11,0,4.4,54
10/12/2023,December,2023,USA,Enterprise,107,3,0,4.83,55
11/12/2023,December,2023,USA,Enterprise,676,20,1,4.79,56
12/12/2023,December,2023,USA,Enterprise,147,4,0,4.77,57
13/12/2023,December,2023,USA,Enterprise,124,4,0,4.23,51
14/12/2023,December,2023,USA,Enterprise,4174,122,5,4.57,54
15/12/2023,December,2023,USA,Enterprise,160,5,0,4.73,51
16/12/2023,December,2023,USA,Enterprise,16,0,0,4.78,61
17/12/2023,December,2023,USA,Enterprise,1121,33,1,4.97,61
18/12/2023,December,2023,USA,Enterprise,611,18,1,4.39,53
19/12/2023,December,2023,USA,Enterprise,5416,159,6,4.99,60
20/12/2023,December,2023,USA,Enterprise,246,7,0,4.73,60
21/12/2023,December,2023,USA,Enterprise,1567,46,2,5.19,52
22/12/2023,December,2023,USA,Enterprise,627,18,1,4.6,51
23/12/2023,December,2023,USA,Enterprise,869,25,1,4.88,56
24/12/2023,December,2023,USA,Enterprise,738,22,1,4.48,58
25/12/2023,December,2023,USA,Enterprise,1704,50,2,5.15,58
26/12/2023,December,2023,USA,Enterprise,2451,72,3,4.37,54
27/12/2023,December,2023,USA,Enterprise,1136,33,1,5.18,52
28/12/2023,December,2023,USA,Enterprise,831,24,1,5.13,52
29/12/2023,December,2023,USA,Enterprise,607,18,1,4.46,51
30/12/2023,December,2023,USA,Enterprise,1050,31,1,4.53,56
31/12/2023,December,2023,USA,Enterprise,66,2,1,4.81,60
01/12/2023,December,2023,Germany,Basic,-54,13,0,2.12,63
02/12/2023,December,2023,Germany,Basic,-13,3,0,2.19,65
03/12/2023,December,2023,Germany,Basic,-247,59,2,2.8,69
04/12/2023,December,2023,Germany,Basic,-253,60,2,2.7,72
05/12/2023,December,2023,Germany,Basic,-119,28,1,2.72,71
06/12/2023,December,2023,Germany,Basic,-31,7,0,1.97,68
07/12/2023,December,2023,Germany,Basic,-173,41,2,2.85,68
08/12/2023,December,2023,Germany,Basic,-113,27,1,2.79,63
09/12/2023,December,2023,Germany,Basic,-134,32,1,2.87,65
10/12/2023,December,2023,Germany,Basic,-91,22,1,2.14,63
11/12/2023,December,2023,Germany,Basic,-9,2,0,2.54,65
12/12/2023,December,2023,Germany,Basic,-29,7,0,1.94,70
13/12/2023,December,2023,Germany,Basic,-221,52,2,2.69,65
14/12/2023,December,2023,Germany,Basic,-185,44,2,2.46,68
15/12/2023,December,2023,Germany,Basic,-64,15,1,2.18,73
16/12/2023,December,2023,Germany,Basic,-249,59,2,2.21,63
17/12/2023,December,2023,Germany,Basic,-171,41,2,2.43,64
18/12/2023,December,2023,Germany,Basic,-115,27,1,2.43,73
19/12/2023,December,2023,Germany,Basic,-326,77,3,2.81,73
20/12/2023,December,2023,Germany,Basic,-120,29,1,2.92,70
21/12/2023,December,2023,Germany,Basic,-67,16,1,2.52,73
22/12/2023,December,2023,Germany,Basic,-89,21,1,2.78,73
23/12/2023,December,2023,Germany,Basic,-39,9,0,1.99,73
24/12/2023,December,2023,Germany,Basic,-163,39,1,2.27,71
25/12/2023,December,2023,Germany,Basic,-75,18,1,2.11,72
26/12/2023,December,2023,Germany,Basic,-62,15,1,2.11,71
27/12/2023,December,2023,Germany,Basic,-66,16,1,2.32,63
28/12/2023,December,2023,Germany,Basic,-205,49,2,2.91,69
29/12/2023,December,2023,Germany,Basic,-45,11,0,2.19,68
30/12/2023,December,2023,Germany,Basic,-47,11,0,2.23,72
31/12/2023,December,2023,Germany,Basic,-358,85,3,2.46,72
01/12/2023,December,2023,Germany,Pro,197,5,0,4.55,69
02/12/2023,December,2023,Germany,Pro,2133,55,4,4.65,69
03/12/2023,December,2023,Germany,Pro,857,22,2,3.99,66
04/12/2023,December,2023,Germany,Pro,914,24,2,4.1,62
05/12/2023,December,2023,Germany,Pro,494,13,1,3.75,64
06/12/2023,December,2023,Germany,Pro,691,18,1,4.23,65
07/12/2023,December,2023,Germany,Pro,30,1,0,4.53,67
08/12/2023,December,2023,Germany,Pro,3150,81,6,4.5,64
09/12/2023,December,2023,Germany,Pro,299,8,1,4.01,61
10/12/2023,December,2023,Germany,Pro,1076,28,2,3.82,60
11/12/2023,December,2023,Germany,Pro,694,18,1,3.81,64
12/12/2023,December,2023,Germany,Pro,1503,39,3,4.01,67
13/12/2023,December,2023,Germany,Pro,1624,42,3,4.56,63
14/12/2023,December,2023,Germany,Pro,424,11,1,4.27,61
15/12/2023,December,2023,Germany,Pro,656,17,1,4.63,62
16/12/2023,December,2023,Germany,Pro,307,8,1,4.22,59
17/12/2023,December,2023,Germany,Pro,56,1,0,3.85,64
18/12/2023,December,2023,Germany,Pro,381,10,1,3.88,63
19/12/2023,December,2023,Germany,Pro,223,6,0,3.9,69
20/12/2023,December,2023,Germany,Pro,195,5,0,3.95,66
21/12/2023,December,2023,Germany,Pro,24,1,0,4.17,67
22/12/2023,December,2023,Germany,Pro,443,11,1,4.33,59
23/12/2023,December,2023,Germany,Pro,841,22,2,4.16,62
24/12/2023,December,2023,Germany,Pro,476,12,1,4.49,64
25/12/2023,December,2023,Germany,Pro,2655,69,5,4.28,64
26/12/2023,December,2023,Germany,Pro,727,19,1,4.65,69
27/12/2023,December,2023,Germany,Pro,15,0,0,4.33,60
28/12/2023,December,2023,Germany,Pro,0,0,0,4.59,62
29/12/2023,December,2023,Germany,Pro,787,20,2,4.71,69
30/12/2023,December,2023,Germany,Pro,466,12,1,4.03,67
31/12/2023,December,2023,Germany,Pro,1186,30,2,4.42,60
01/12/2023,December,2023,Germany,Enterprise,447,9,1,4.77,55
02/12/2023,December,2023,Germany,Enterprise,348,7,0,4.14,62
03/12/2023,December,2023,Germany,Enterprise,929,19,1,4.68,55
04/12/2023,December,2023,Germany,Enterprise,1009,20,1,4.55,59
05/12/2023,December,2023,Germany,Enterprise,741,15,1,4.1,58
06/12/2023,December,2023,Germany,Enterprise,1224,24,2,4.06,52
07/12/2023,December,2023,Germany,Enterprise,681,14,1,4.21,53
08/12/2023,December,2023,Germany,Enterprise,1729,34,2,4.63,59
09/12/2023,December,2023,Germany,Enterprise,2585,52,3,4.33,58
10/12/2023,December,2023,Germany,Enterprise,152,3,0,4.65,56
11/12/2023,December,2023,Germany,Enterprise,164,3,0,4.18,55
12/12/2023,December,2023,Germany,Enterprise,214,4,0,4.0,53
13/12/2023,December,2023,Germany,Enterprise,1209,24,2,4.59,56
14/12/2023,December,2023,Germany,Enterprise,192,4,0,4.03,61
15/12/2023,December,2023,Germany,Enterprise,299,6,0,4.1,62
16/12/2023,December,2023,Germany,Enterprise,319,6,0,4.78,61
17/12/2023,December,2023,Germany,Enterprise,1125,22,1,4.1,62
18/12/2023,December,2023,Germany,Enterprise,6176,123,8,4.66,61
19/12/2023,December,2023,Germany,Enterprise,965,19,1,4.4,58
20/12/2023,December,2023,Germany,Enterprise,1839,37,2,4.28,59
21/12/2023,December,2023,Germany,Enterprise,515,10,1,4.63,55
22/12/2023,December,2023,Germany,Enterprise,825,16,1,4.0,52
23/12/2023,December,2023,Germany,Enterprise,4162,83,5,4.21,59
24/12/2023,December,2023,Germany,Enterprise,463,9,1,4.24,58
25/12/2023,December,2023,Germany,Enterprise,2005,40,3,4.94,55
26/12/2023,December,2023,Germany,Enterprise,2356,47,3,4.97,54
27/12/2023,December,2023,Germany,Enterprise,238,5,0,4.24,55
28/12/2023,December,2023,Germany,Enterprise,1501,30,2,4.73,52
29/12/2023,December,2023,Germany,Enterprise,257,5,0,4.64,52
30/12/2023,December,2023,Germany,Enterprise,182,4,0,4.95,58
31/12/2023,December,2023,Germany,Enterprise,2712,55,7,4.8,59
